LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;266;10;25;0;0;4.2;0;1;0
2;270;10;25;0;0;4.2;0;1;0
3;274;10;25;0;0;4.2;0;1;0
4;278;10;25;0;0;4.2;0;1;0
5;282;10;25;0;0;4.2;0;1;0
6;287;10;25;0;0;4.2;0;1;0
7;291;10;25;0;0;4.2;0;1;0
8;295;10;25;0;0;4.2;0;1;0
9;299;10;25;0;0;4.2;0;1;0
10;303;10;25;0;0;4.2;0;1;0
11;306;10;25;0;0;4.2;0;1;0
12;310;10;25;0;0;4.2;0;1;0
13;314;10;25;0;0;4.2;0;1;0
14;318;10;25;0;0;4.2;0;1;0
15;322;10;25;0;0;4.2;0;1;0
16;327;10;25;0;0;4.2;0;1;0
17;331;10;25;0;0;4.2;0;1;0
18;335;10;25;0;0;4.2;0;1;0
19;339;10;25;0;0;4.2;0;1;0
20;343;10;25;0;0;4.2;0;1;0
21;347;10;25;0;0;4.2;0;1;0
22;351;10;25;0;0;4.2;0;1;0
23;355;10;25;0;0;4.2;0;1;0
24;359;10;25;0;0;4.2;0;1;0
25;363;10;25;0;0;4.2;0;1;0
26;368;10;25;0;0;4.2;0;1;0
27;372;10;25;0;0;4.2;0;1;0
28;376;10;25;0;0;4.2;0;1;0
29;380;10;25;0;0;4.2;0;1;0
30;384;10;25;0;0;4.2;0;1;0
31;388;10;25;0;0;4.2;0;1;0
32;392;10;25;0;0;4.2;0;1;0
33;396;10;25;0;0;4.2;0;1;0
34;400;10;25;0;0;4.2;0;1;0
35;404;10;25;0;0;4.2;0;1;0
36;409;10;25;0;0;4.2;0;1;0
37;413;10;25;0;0;4.2;0;1;0
38;417;10;25;0;0;4.2;0;1;0
39;421;10;25;0;0;4.2;0;1;0
40;425;10;25;0;0;4.2;0;1;0
41;429;10;25;0;0;4.2;0;1;0
42;434;10;25;0;0;4.2;0;1;0
43;438;10;25;0;0;4.2;0;1;0
44;443;10;25;0;0;4.2;0;1;0
45;447;10;25;0;0;4.2;0;1;0
46;452;10;25;0;0;4.2;0;1;0
47;456;10;25;0;0;4.2;0;1;0
48;461;10;25;0;0;4.2;0;1;0
49;465;10;25;0;0;4.2;0;1;0
50;470;10;25;0;0;4.2;0;1;0
