LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;337;11;25;0;0;3;0;1;0
2;342;11;25;0;0;3;0;1;0
3;347;11;25;0;0;3;0;1;0
4;352;11;25;0;0;3;0;1;0
5;357;11;25;0;0;3;0;1;0
6;363;11;25;0;0;3;0;1;0
7;368;11;25;0;0;3;0;1;0
8;373;11;25;0;0;3;0;1;0
9;378;11;25;0;0;3;0;1;0
10;383;11;25;0;0;3;0;1;0
11;388;11;25;0;0;3;0;1;0
12;393;11;25;0;0;3;0;1;0
13;398;11;25;0;0;3;0;1;0
14;404;11;25;0;0;3;0;1;0
15;409;11;25;0;0;3;0;1;0
16;414;11;25;0;0;3;0;1;0
17;419;11;25;0;0;3;0;1;0
18;425;11;25;0;0;3;0;1;0
19;430;11;25;0;0;3;0;1;0
20;435;11;25;0;0;3;0;1;0
21;439;11;25;0;0;3;0;1;0
22;444;11;25;0;0;3;0;1;0
23;449;11;25;0;0;3;0;1;0
24;455;11;25;0;0;3;0;1;0
25;460;11;25;0;0;3;0;1;0
26;465;11;25;0;0;3;0;1;0
27;470;11;25;0;0;3;0;1;0
28;476;11;25;0;0;3;0;1;0
29;481;11;25;0;0;3;0;1;0
30;486;11;25;0;0;3;0;1;0
31;491;11;25;0;0;3;0;1;0
32;496;11;25;0;0;3;0;1;0
33;501;11;25;0;0;3;0;1;0
34;506;11;25;0;0;3;0;1;0
35;511;11;25;0;0;3;0;1;0
36;517;11;25;0;0;3;0;1;0
37;522;11;25;0;0;3;0;1;0
38;527;11;25;0;0;3;0;1;0
39;532;11;25;0;0;3;0;1;0
40;537;11;25;0;0;3;0;1;0
41;542;11;25;0;0;3;0;1;0
42;548;11;25;0;0;3;0;1;0
43;554;11;25;0;0;3;0;1;0
44;559;11;25;0;0;3;0;1;0
45;565;11;25;0;0;3;0;1;0
46;571;11;25;0;0;3;0;1;0
47;577;11;25;0;0;3;0;1;0
48;582;11;25;0;0;3;0;1;0
49;588;11;25;0;0;3;0;1;0
50;594;11;25;0;0;3;0;1;0
