2
LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;81;12.8;30;0;0;1.5;15;9;0
2;83;12.8;30;0;0;1.5;15;9;0
3;84;12.8;30;0;0;1.5;15;9;0
4;86;12.8;30;0;0;1.5;15;9;0
5;88;12.8;30;0;0;1.5;15;9;0
6;89;12.8;30;0;0;1.5;15;9;0
7;91;12.8;30;0;0;1.5;15;9;0
8;93;12.8;30;0;0;1.5;15;9;0
9;94;12.8;30;0;0;1.5;15;9;0
10;96;12.8;30;0;0;1.5;15;9;0
11;97;12.8;30;0;0;1.5;15;9;0
12;99;12.8;30;0;0;1.5;15;9;0
13;101;12.8;30;0;0;1.5;15;9;0
14;102;12.8;30;0;0;1.5;15;9;0
15;104;12.8;30;0;0;1.5;15;9;0
16;106;12.8;30;0;0;1.5;15;9;0
17;108;12.8;30;0;0;1.5;15;9;0
18;109;12.8;30;0;0;1.5;15;9;0
19;111;12.8;30;0;0;1.5;15;9;0
20;113;12.8;30;0;0;1.5;15;9;0
21;114;12.8;30;0;0;1.5;15;9;0
22;116;12.8;30;0;0;1.5;15;9;0
23;117;12.8;30;0;0;1.5;15;9;0
24;119;12.8;30;0;0;1.5;15;9;0
25;121;12.8;30;0;0;1.5;15;9;0
26;122;12.8;30;0;0;1.5;15;9;0
27;124;12.8;30;0;0;1.5;15;9;0
28;126;12.8;30;0;0;1.5;15;9;0
29;127;12.8;30;0;0;1.5;15;9;0
30;129;12.8;30;0;0;1.5;15;9;0
31;130;12.8;30;0;0;1.5;15;9;0
32;132;12.8;30;0;0;1.5;15;9;0
33;133;12.8;30;0;0;1.5;15;9;0
34;135;12.8;30;0;0;1.5;15;9;0
35;137;12.8;30;0;0;1.5;15;9;0
36;138;12.8;30;0;0;1.5;15;9;0
37;140;12.8;30;0;0;1.5;15;9;0
38;142;12.8;30;0;0;1.5;15;9;0
39;143;12.8;30;0;0;1.5;15;9;0
40;145;12.8;30;0;0;1.5;15;9;0
41;146;12.8;30;0;0;1.5;15;9;0
42;148;12.8;30;0;0;1.5;15;9;0
43;150;12.8;30;0;0;1.5;15;9;0
44;152;12.8;30;0;0;1.5;15;9;0
45;154;12.8;30;0;0;1.5;15;9;0
46;155;12.8;30;0;0;1.5;15;9;0
47;157;12.8;30;0;0;1.5;15;9;0
48;159;12.8;30;0;0;1.5;15;9;0
49;161;12.8;30;0;0;1.5;15;9;0
50;163;12.8;30;0;0;1.5;15;9;0
