LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;427;15;0;16.5;0;0.3;0;1;0
2;438;15;0;16.5;0;0.3;0;1;0
3;449;15;0;16.5;0;0.3;0;1;0
4;460;15;0;16.5;0;0.3;0;1;0
5;471;15;0;16.5;0;0.3;0;1;0
6;481;15;0;16.5;0;0.3;0;1;0
7;492;15;0;16.5;0;0.3;0;1;0
8;503;15;0;16.5;0;0.3;0;1;0
9;514;15;0;16.5;0;0.3;0;1;0
10;525;15;0;16.5;0;0.3;0;1;0
11;535;15;0;16.5;0;0.3;0;1;0
12;546;15;0;16.5;0;0.3;0;1;0
13;557;15;0;16.5;0;0.3;0;1;0
14;568;15;0;16.5;0;0.3;0;1;0
15;579;15;0;16.5;0;0.3;0;1;0
16;589;15;0;16.5;0;0.3;0;1;0
17;600;15;0;16.5;0;0.3;0;1;0
18;611;15;0;16.5;0;0.3;0;1;0
19;622;15;0;16.5;0;0.3;0;1;0
20;633;15;0;16.5;0;0.3;0;1;0
21;643;15;0;16.5;0;0.3;0;1;0
22;654;15;0;16.5;0;0.3;0;1;0
23;665;15;0;16.5;0;0.3;0;1;0
24;676;15;0;16.5;0;0.3;0;1;0
25;687;15;0;16.5;0;0.3;0;1;0
26;697;15;0;16.5;0;0.3;0;1;0
27;708;15;0;16.5;0;0.3;0;1;0
28;719;15;0;16.5;0;0.3;0;1;0
29;730;15;0;16.5;0;0.3;0;1;0
30;741;15;0;16.5;0;0.3;0;1;0
31;751;15;0;16.5;0;0.3;0;1;0
32;762;15;0;16.5;0;0.3;0;1;0
33;773;15;0;16.5;0;0.3;0;1;0
34;784;15;0;16.5;0;0.3;0;1;0
35;795;15;0;16.5;0;0.3;0;1;0
36;805;15;0;16.5;0;0.3;0;1;0
37;816;15;0;16.5;0;0.3;0;1;0
38;827;15;0;16.5;0;0.3;0;1;0
39;838;15;0;16.5;0;0.3;0;1;0
40;849;15;0;16.5;0;0.3;0;1;0
41;859;15;0;16.5;0;0.3;0;1;0
42;871;15;0;16.5;0;0.3;0;1;0
43;883;15;0;16.5;0;0.3;0;1;0
44;895;15;0;16.5;0;0.3;0;1;0
45;907;15;0;16.5;0;0.3;0;1;0
46;919;15;0;16.5;0;0.3;0;1;0
47;931;15;0;16.5;0;0.3;0;1;0
48;943;15;0;16.5;0;0.3;0;1;0
49;955;15;0;16.5;0;0.3;0;1;0
50;967;15;0;16.5;0;0.3;0;1;0
