LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;369;11.1;12;0;10;2.2;0;1;0
2;378;11.1;12;0;10;2.2;0;1;0
3;388;11.1;12;0;10;2.2;0;1;0
4;397;11.1;12;0;10;2.2;0;1;0
5;407;11.1;12;0;10;2.2;0;1;0
6;416;11.1;12;0;10;2.2;0;1;0
7;426;11.1;12;0;10;2.2;0;1;0
8;435;11.1;12;0;10;2.2;0;1;0
9;445;11.1;12;0;10;2.2;0;1;0
10;454;11.1;12;0;10;2.2;0;1;0
11;462;11.1;12;0;10;2.2;0;1;0
12;471;11.1;12;0;10;2.2;0;1;0
13;481;11.1;12;0;10;2.2;0;1;0
14;490;11.1;12;0;10;2.2;0;1;0
15;500;11.1;12;0;10;2.2;0;1;0
16;509;11.1;12;0;10;2.2;0;1;0
17;519;11.1;12;0;10;2.2;0;1;0
18;528;11.1;12;0;10;2.2;0;1;0
19;538;11.1;12;0;10;2.2;0;1;0
20;547;11.1;12;0;10;2.2;0;1;0
21;555;11.1;12;0;10;2.2;0;1;0
22;564;11.1;12;0;10;2.2;0;1;0
23;574;11.1;12;0;10;2.2;0;1;0
24;583;11.1;12;0;10;2.2;0;1;0
25;593;11.1;12;0;10;2.2;0;1;0
26;602;11.1;12;0;10;2.2;0;1;0
27;612;11.1;12;0;10;2.2;0;1;0
28;621;11.1;12;0;10;2.2;0;1;0
29;631;11.1;12;0;10;2.2;0;1;0
30;640;11.1;12;0;10;2.2;0;1;0
31;648;11.1;12;0;10;2.2;0;1;0
32;657;11.1;12;0;10;2.2;0;1;0
33;667;11.1;12;0;10;2.2;0;1;0
34;676;11.1;12;0;10;2.2;0;1;0
35;686;11.1;12;0;10;2.2;0;1;0
36;695;11.1;12;0;10;2.2;0;1;0
37;705;11.1;12;0;10;2.2;0;1;0
38;714;11.1;12;0;10;2.2;0;1;0
39;724;11.1;12;0;10;2.2;0;1;0
40;733;11.1;12;0;10;2.2;0;1;0
41;741;11.1;12;0;10;2.2;0;1;0
42;752;11.1;12;0;10;2.2;0;1;0
43;762;11.1;12;0;10;2.2;0;1;0
44;773;11.1;12;0;10;2.2;0;1;0
45;784;11.1;12;0;10;2.2;0;1;0
46;794;11.1;12;0;10;2.2;0;1;0
47;805;11.1;12;0;10;2.2;0;1;0
48;816;11.1;12;0;10;2.2;0;1;0
49;826;11.1;12;0;10;2.2;0;1;0
50;837;11.1;12;0;10;2.2;0;1;0
