1
LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;346;15;0;16.5;0;0.3;0;1;0
2;349;15;0;16.5;0;0.3;0;1;0
3;352;15;0;16.5;0;0.3;0;1;0
4;355;15;0;16.5;0;0.3;0;1;0
5;358;15;0;16.5;0;0.3;0;1;0
6;360;15;0;16.5;0;0.3;0;1;0
7;363;15;0;16.5;0;0.3;0;1;0
8;366;15;0;16.5;0;0.3;0;1;0
9;369;15;0;16.5;0;0.3;0;1;0
10;372;15;0;16.5;0;0.3;0;1;0
11;374;15;0;16.5;0;0.3;0;1;0
12;377;15;0;16.5;0;0.3;0;1;0
13;380;15;0;16.5;0;0.3;0;1;0
14;383;15;0;16.5;0;0.3;0;1;0
15;386;15;0;16.5;0;0.3;0;1;0
16;388;15;0;16.5;0;0.3;0;1;0
17;391;15;0;16.5;0;0.3;0;1;0
18;394;15;0;16.5;0;0.3;0;1;0
19;397;15;0;16.5;0;0.3;0;1;0
20;400;15;0;16.5;0;0.3;0;1;0
21;402;15;0;16.5;0;0.3;0;1;0
22;405;15;0;16.5;0;0.3;0;1;0
23;408;15;0;16.5;0;0.3;0;1;0
24;411;15;0;16.5;0;0.3;0;1;0
25;414;15;0;16.5;0;0.3;0;1;0
26;416;15;0;16.5;0;0.3;0;1;0
27;419;15;0;16.5;0;0.3;0;1;0
28;422;15;0;16.5;0;0.3;0;1;0
29;425;15;0;16.5;0;0.3;0;1;0
30;428;15;0;16.5;0;0.3;0;1;0
31;430;15;0;16.5;0;0.3;0;1;0
32;433;15;0;16.5;0;0.3;0;1;0
33;436;15;0;16.5;0;0.3;0;1;0
34;439;15;0;16.5;0;0.3;0;1;0
35;442;15;0;16.5;0;0.3;0;1;0
36;444;15;0;16.5;0;0.3;0;1;0
37;447;15;0;16.5;0;0.3;0;1;0
38;450;15;0;16.5;0;0.3;0;1;0
39;453;15;0;16.5;0;0.3;0;1;0
40;456;15;0;16.5;0;0.3;0;1;0
41;458;15;0;16.5;0;0.3;0;1;0
42;461;15;0;16.5;0;0.3;0;1;0
43;464;15;0;16.5;0;0.3;0;1;0
44;467;15;0;16.5;0;0.3;0;1;0
45;470;15;0;16.5;0;0.3;0;1;0
46;472;15;0;16.5;0;0.3;0;1;0
47;475;15;0;16.5;0;0.3;0;1;0
48;478;15;0;16.5;0;0.3;0;1;0
49;481;15;0;16.5;0;0.3;0;1;0
50;484;15;0;16.5;0;0.3;0;1;0
