2
LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;37;13.3;22;0;0;4;0;1;20
2;37;13.3;22;0;0;4;0;1;20
3;38;13.3;22;0;0;4;0;1;20
4;38;13.3;22;0;0;4;0;1;20
5;38;13.3;22;0;0;4;0;1;20
6;39;13.3;22;0;0;4;0;1;20
7;39;13.3;22;0;0;4;0;1;20
8;39;13.3;22;0;0;4;0;1;20
9;40;13.3;22;0;0;4;0;1;20
10;40;13.3;22;0;0;4;0;1;20
11;40;13.3;22;0;0;4;0;1;20
12;40;13.3;22;0;0;4;0;1;20
13;41;13.3;22;0;0;4;0;1;20
14;41;13.3;22;0;0;4;0;1;20
15;42;13.3;22;0;0;4;0;1;20
16;42;13.3;22;0;0;4;0;1;20
17;43;13.3;22;0;0;4;0;1;20
18;43;13.3;22;0;0;4;0;1;20
19;44;13.3;22;0;0;4;0;1;20
20;44;13.3;22;0;0;4;0;1;20
21;44;13.3;22;0;0;4;0;1;20
22;44;13.3;22;0;0;4;0;1;20
23;45;13.3;22;0;0;4;0;1;20
24;45;13.3;22;0;0;4;0;1;20
25;46;13.3;22;0;0;4;0;1;20
26;46;13.3;22;0;0;4;0;1;20
27;47;13.3;22;0;0;4;0;1;20
28;47;13.3;22;0;0;4;0;1;20
29;48;13.3;22;0;0;4;0;1;20
30;48;13.3;22;0;0;4;0;1;20
31;48;13.3;22;0;0;4;0;1;20
32;48;13.3;22;0;0;4;0;1;20
33;49;13.3;22;0;0;4;0;1;20
34;49;13.3;22;0;0;4;0;1;20
35;50;13.3;22;0;0;4;0;1;20
36;50;13.3;22;0;0;4;0;1;20
37;51;13.3;22;0;0;4;0;1;20
38;51;13.3;22;0;0;4;0;1;20
39;52;13.3;22;0;0;4;0;1;20
40;52;13.3;22;0;0;4;0;1;20
41;52;13.3;22;0;0;4;0;1;20
42;52;13.3;22;0;0;4;0;1;20
43;53;13.3;22;0;0;4;0;1;20
44;53;13.3;22;0;0;4;0;1;20
45;54;13.3;22;0;0;4;0;1;20
46;54;13.3;22;0;0;4;0;1;20
47;55;13.3;22;0;0;4;0;1;20
48;55;13.3;22;0;0;4;0;1;20
49;56;13.3;22;0;0;4;0;1;20
50;56;13.3;22;0;0;4;0;1;20
