1
LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;307;10;25;0;0;4.2;0;1;0
2;315;10;25;0;0;4.2;0;1;0
3;323;10;25;0;0;4.2;0;1;0
4;331;10;25;0;0;4.2;0;1;0
5;339;10;25;0;0;4.2;0;1;0
6;346;10;25;0;0;4.2;0;1;0
7;354;10;25;0;0;4.2;0;1;0
8;362;10;25;0;0;4.2;0;1;0
9;370;10;25;0;0;4.2;0;1;0
10;378;10;25;0;0;4.2;0;1;0
11;385;10;25;0;0;4.2;0;1;0
12;393;10;25;0;0;4.2;0;1;0
13;401;10;25;0;0;4.2;0;1;0
14;409;10;25;0;0;4.2;0;1;0
15;417;10;25;0;0;4.2;0;1;0
16;424;10;25;0;0;4.2;0;1;0
17;432;10;25;0;0;4.2;0;1;0
18;440;10;25;0;0;4.2;0;1;0
19;448;10;25;0;0;4.2;0;1;0
20;456;10;25;0;0;4.2;0;1;0
21;463;10;25;0;0;4.2;0;1;0
22;471;10;25;0;0;4.2;0;1;0
23;479;10;25;0;0;4.2;0;1;0
24;486;10;25;0;0;4.2;0;1;0
25;494;10;25;0;0;4.2;0;1;0
26;502;10;25;0;0;4.2;0;1;0
27;510;10;25;0;0;4.2;0;1;0
28;517;10;25;0;0;4.2;0;1;0
29;525;10;25;0;0;4.2;0;1;0
30;533;10;25;0;0;4.2;0;1;0
31;541;10;25;0;0;4.2;0;1;0
32;549;10;25;0;0;4.2;0;1;0
33;557;10;25;0;0;4.2;0;1;0
34;564;10;25;0;0;4.2;0;1;0
35;572;10;25;0;0;4.2;0;1;0
36;580;10;25;0;0;4.2;0;1;0
37;588;10;25;0;0;4.2;0;1;0
38;595;10;25;0;0;4.2;0;1;0
39;603;10;25;0;0;4.2;0;1;0
40;611;10;25;0;0;4.2;0;1;0
41;619;10;25;0;0;4.2;0;1;0
42;628;10;25;0;0;4.2;0;1;0
43;636;10;25;0;0;4.2;0;1;0
44;645;10;25;0;0;4.2;0;1;0
45;654;10;25;0;0;4.2;0;1;0
46;662;10;25;0;0;4.2;0;1;0
47;671;10;25;0;0;4.2;0;1;0
48;680;10;25;0;0;4.2;0;1;0
49;688;10;25;0;0;4.2;0;1;0
50;697;10;25;0;0;4.2;0;1;0
