1
LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;248;11.1;7;0;0;1;0;1;0
2;253;11.1;7;0;0;1;0;1;0
3;258;11.1;7;0;0;1;0;1;0
4;263;11.1;7;0;0;1;0;1;0
5;268;11.1;7;0;0;1;0;1;0
6;274;11.1;7;0;0;1;0;1;0
7;279;11.1;7;0;0;1;0;1;0
8;284;11.1;7;0;0;1;0;1;0
9;289;11.1;7;0;0;1;0;1;0
10;294;11.1;7;0;0;1;0;1;0
11;299;11.1;7;0;0;1;0;1;0
12;304;11.1;7;0;0;1;0;1;0
13;309;11.1;7;0;0;1;0;1;0
14;314;11.1;7;0;0;1;0;1;0
15;319;11.1;7;0;0;1;0;1;0
16;325;11.1;7;0;0;1;0;1;0
17;330;11.1;7;0;0;1;0;1;0
18;335;11.1;7;0;0;1;0;1;0
19;340;11.1;7;0;0;1;0;1;0
20;345;11.1;7;0;0;1;0;1;0
21;350;11.1;7;0;0;1;0;1;0
22;355;11.1;7;0;0;1;0;1;0
23;360;11.1;7;0;0;1;0;1;0
24;365;11.1;7;0;0;1;0;1;0
25;370;11.1;7;0;0;1;0;1;0
26;376;11.1;7;0;0;1;0;1;0
27;381;11.1;7;0;0;1;0;1;0
28;386;11.1;7;0;0;1;0;1;0
29;391;11.1;7;0;0;1;0;1;0
30;396;11.1;7;0;0;1;0;1;0
31;401;11.1;7;0;0;1;0;1;0
32;406;11.1;7;0;0;1;0;1;0
33;411;11.1;7;0;0;1;0;1;0
34;416;11.1;7;0;0;1;0;1;0
35;421;11.1;7;0;0;1;0;1;0
36;427;11.1;7;0;0;1;0;1;0
37;432;11.1;7;0;0;1;0;1;0
38;437;11.1;7;0;0;1;0;1;0
39;442;11.1;7;0;0;1;0;1;0
40;447;11.1;7;0;0;1;0;1;0
41;452;11.1;7;0;0;1;0;1;0
42;458;11.1;7;0;0;1;0;1;0
43;464;11.1;7;0;0;1;0;1;0
44;469;11.1;7;0;0;1;0;1;0
45;475;11.1;7;0;0;1;0;1;0
46;481;11.1;7;0;0;1;0;1;0
47;487;11.1;7;0;0;1;0;1;0
48;492;11.1;7;0;0;1;0;1;0
49;498;11.1;7;0;0;1;0;1;0
50;504;11.1;7;0;0;1;0;1;0
