2
LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;369;14.4;22;14.9;1.0;2;0;1;0
2;378;14.4;22;14.9;1.0;2;0;1;0
3;388;14.4;22;14.9;1.0;2;0;1;0
4;397;14.4;22;14.9;1.0;2;0;1;0
5;407;14.4;22;14.9;1.0;2;0;1;0
6;416;14.4;22;14.9;1.0;2;0;1;0
7;426;14.4;22;14.9;1.0;2;0;1;0
8;435;14.4;22;14.9;1.0;2;0;1;0
9;445;14.4;22;14.9;1.0;2;0;1;0
10;454;14.4;22;14.9;1.0;2;0;1;0
11;462;14.4;22;14.9;1.0;2;0;1;0
12;471;14.4;22;14.9;1.0;2;0;1;0
13;481;14.4;22;14.9;1.0;2;0;1;0
14;490;14.4;22;14.9;1.0;2;0;1;0
15;500;14.4;22;14.9;1.0;2;0;1;0
16;509;14.4;22;14.9;1.0;2;0;1;0
17;519;14.4;22;14.9;1.0;2;0;1;0
18;528;14.4;22;14.9;1.0;2;0;1;0
19;538;14.4;22;14.9;1.0;2;0;1;0
20;547;14.4;22;14.9;1.0;2;0;1;0
21;555;14.4;22;14.9;1.0;2;0;1;0
22;564;14.4;22;14.9;1.0;2;0;1;0
23;574;14.4;22;14.9;1.0;2;0;1;0
24;583;14.4;22;14.9;1.0;2;0;1;0
25;593;14.4;22;14.9;1.0;2;0;1;0
26;602;14.4;22;14.9;1.0;2;0;1;0
27;612;14.4;22;14.9;1.0;2;0;1;0
28;621;14.4;22;14.9;1.0;2;0;1;0
29;631;14.4;22;14.9;1.0;2;0;1;0
30;640;14.4;22;14.9;1.0;2;0;1;0
31;648;14.4;22;14.9;1.0;2;0;1;0
32;657;14.4;22;14.9;1.0;2;0;1;0
33;667;14.4;22;14.9;1.0;2;0;1;0
34;676;14.4;22;14.9;1.0;2;0;1;0
35;686;14.4;22;14.9;1.0;2;0;1;0
36;695;14.4;22;14.9;1.0;2;0;1;0
37;705;14.4;22;14.9;1.0;2;0;1;0
38;714;14.4;22;14.9;1.0;2;0;1;0
39;724;14.4;22;14.9;1.0;2;0;1;0
40;733;14.4;22;14.9;1.0;2;0;1;0
41;741;14.4;22;14.9;1.0;2;0;1;0
42;752;14.4;22;14.9;1.0;2;0;1;0
43;762;14.4;22;14.9;1.0;2;0;1;0
44;773;14.4;22;14.9;1.0;2;0;1;0
45;783;14.4;22;14.9;1.0;2;0;1;0
46;794;14.4;22;14.9;1.0;2;0;1;0
47;804;14.4;22;14.9;1.0;2;0;1;0
48;815;14.4;22;14.9;1.0;2;0;1;0
49;825;14.4;22;14.9;1.0;2;0;1;0
50;836;14.4;22;14.9;1.0;2;0;1;0
