1
LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;662;15;7;0;0;2;0;1;0
2;667;15;7;0;0;2;0;1;0
3;673;15;7;0;0;2;0;1;0
4;678;15;7;0;0;2;0;1;0
5;683;15;7;0;0;2;0;1;0
6;689;15;7;0;0;2;0;1;0
7;694;15;7;0;0;2;0;1;0
8;699;15;7;0;0;2;0;1;0
9;705;15;7;0;0;2;0;1;0
10;710;15;7;0;0;2;0;1;0
11;715;15;7;0;0;2;0;1;0
12;720;15;7;0;0;2;0;1;0
13;726;15;7;0;0;2;0;1;0
14;731;15;7;0;0;2;0;1;0
15;736;15;7;0;0;2;0;1;0
16;742;15;7;0;0;2;0;1;0
17;747;15;7;0;0;2;0;1;0
18;752;15;7;0;0;2;0;1;0
19;758;15;7;0;0;2;0;1;0
20;763;15;7;0;0;2;0;1;0
21;768;15;7;0;0;2;0;1;0
22;773;15;7;0;0;2;0;1;0
23;779;15;7;0;0;2;0;1;0
24;784;15;7;0;0;2;0;1;0
25;790;15;7;0;0;2;0;1;0
26;795;15;7;0;0;2;0;1;0
27;801;15;7;0;0;2;0;1;0
28;806;15;7;0;0;2;0;1;0
29;812;15;7;0;0;2;0;1;0
30;817;15;7;0;0;2;0;1;0
31;821;15;7;0;0;2;0;1;0
32;826;15;7;0;0;2;0;1;0
33;832;15;7;0;0;2;0;1;0
34;837;15;7;0;0;2;0;1;0
35;843;15;7;0;0;2;0;1;0
36;848;15;7;0;0;2;0;1;0
37;854;15;7;0;0;2;0;1;0
38;859;15;7;0;0;2;0;1;0
39;865;15;7;0;0;2;0;1;0
40;870;15;7;0;0;2;0;1;0
41;874;15;7;0;0;2;0;1;0
42;880;15;7;0;0;2;0;1;0
43;886;15;7;0;0;2;0;1;0
44;892;15;7;0;0;2;0;1;0
45;898;15;7;0;0;2;0;1;0
46;903;15;7;0;0;2;0;1;0
47;909;15;7;0;0;2;0;1;0
48;915;15;7;0;0;2;0;1;0
49;921;15;7;0;0;2;0;1;0
50;927;15;7;0;0;2;0;1;0
