LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;22;14.7;0;0;0;5;0;1;8.5
2;23;14.7;0;0;0;5;0;1;8.5
3;23;14.7;0;0;0;5;0;1;8.5
4;24;14.7;0;0;0;5;0;1;8.5
5;25;14.7;0;0;0;5;0;1;8.5
6;25;14.7;0;0;0;5;0;1;8.5
7;26;14.7;0;0;0;5;0;1;8.5
8;27;14.7;0;0;0;5;0;1;8.5
9;27;14.7;0;0;0;5;0;1;8.5
10;28;14.7;0;0;0;5;0;1;8.5
11;28;14.7;0;0;0;5;0;1;8.5
12;29;14.7;0;0;0;5;0;1;8.5
13;29;14.7;0;0;0;5;0;1;8.5
14;30;14.7;0;0;0;5;0;1;8.5
15;31;14.7;0;0;0;5;0;1;8.5
16;31;14.7;0;0;0;5;0;1;8.5
17;32;14.7;0;0;0;5;0;1;8.5
18;33;14.7;0;0;0;5;0;1;8.5
19;33;14.7;0;0;0;5;0;1;8.5
20;34;14.7;0;0;0;5;0;1;8.5
21;34;14.7;0;0;0;5;0;1;8.5
22;35;14.7;0;0;0;5;0;1;8.5
23;35;14.7;0;0;0;5;0;1;8.5
24;36;14.7;0;0;0;5;0;1;8.5
25;37;14.7;0;0;0;5;0;1;8.5
26;37;14.7;0;0;0;5;0;1;8.5
27;38;14.7;0;0;0;5;0;1;8.5
28;39;14.7;0;0;0;5;0;1;8.5
29;39;14.7;0;0;0;5;0;1;8.5
30;40;14.7;0;0;0;5;0;1;8.5
31;40;14.7;0;0;0;5;0;1;8.5
32;41;14.7;0;0;0;5;0;1;8.5
33;41;14.7;0;0;0;5;0;1;8.5
34;42;14.7;0;0;0;5;0;1;8.5
35;43;14.7;0;0;0;5;0;1;8.5
36;43;14.7;0;0;0;5;0;1;8.5
37;44;14.7;0;0;0;5;0;1;8.5
38;45;14.7;0;0;0;5;0;1;8.5
39;45;14.7;0;0;0;5;0;1;8.5
40;46;14.7;0;0;0;5;0;1;8.5
41;46;14.7;0;0;0;5;0;1;8.5
42;46;14.7;0;0;0;5;0;1;8.5
43;47;14.7;0;0;0;5;0;1;8.5
44;47;14.7;0;0;0;5;0;1;8.5
45;48;14.7;0;0;0;5;0;1;8.5
46;48;14.7;0;0;0;5;0;1;8.5
47;49;14.7;0;0;0;5;0;1;8.5
48;49;14.7;0;0;0;5;0;1;8.5
49;50;14.7;0;0;0;5;0;1;8.5
50;50;14.7;0;0;0;5;0;1;8.5
