LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;286;10;35;0;0;3;0;1;0
2;292;10;35;0;0;3;0;1;0
3;298;10;35;0;0;3;0;1;0
4;304;10;35;0;0;3;0;1;0
5;310;10;35;0;0;3;0;1;0
6;316;10;35;0;0;3;0;1;0
7;322;10;35;0;0;3;0;1;0
8;328;10;35;0;0;3;0;1;0
9;334;10;35;0;0;3;0;1;0
10;340;10;35;0;0;3;0;1;0
11;345;10;35;0;0;3;0;1;0
12;351;10;35;0;0;3;0;1;0
13;357;10;35;0;0;3;0;1;0
14;363;10;35;0;0;3;0;1;0
15;369;10;35;0;0;3;0;1;0
16;375;10;35;0;0;3;0;1;0
17;381;10;35;0;0;3;0;1;0
18;387;10;35;0;0;3;0;1;0
19;393;10;35;0;0;3;0;1;0
20;399;10;35;0;0;3;0;1;0
21;404;10;35;0;0;3;0;1;0
22;410;10;35;0;0;3;0;1;0
23;416;10;35;0;0;3;0;1;0
24;422;10;35;0;0;3;0;1;0
25;428;10;35;0;0;3;0;1;0
26;433;10;35;0;0;3;0;1;0
27;439;10;35;0;0;3;0;1;0
28;445;10;35;0;0;3;0;1;0
29;451;10;35;0;0;3;0;1;0
30;457;10;35;0;0;3;0;1;0
31;463;10;35;0;0;3;0;1;0
32;469;10;35;0;0;3;0;1;0
33;475;10;35;0;0;3;0;1;0
34;481;10;35;0;0;3;0;1;0
35;487;10;35;0;0;3;0;1;0
36;492;10;35;0;0;3;0;1;0
37;498;10;35;0;0;3;0;1;0
38;504;10;35;0;0;3;0;1;0
39;510;10;35;0;0;3;0;1;0
40;516;10;35;0;0;3;0;1;0
41;522;10;35;0;0;3;0;1;0
42;529;10;35;0;0;3;0;1;0
43;535;10;35;0;0;3;0;1;0
44;542;10;35;0;0;3;0;1;0
45;548;10;35;0;0;3;0;1;0
46;555;10;35;0;0;3;0;1;0
47;561;10;35;0;0;3;0;1;0
48;568;10;35;0;0;3;0;1;0
49;574;10;35;0;0;3;0;1;0
50;581;10;35;0;0;3;0;1;0
