LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;651;6.1;0;4;0;3;0;1;0
2;657;6.1;0;4;0;3;0;1;0
3;663;6.1;0;4;0;3;0;1;0
4;668;6.1;0;4;0;3;0;1;0
5;674;6.1;0;4;0;3;0;1;0
6;680;6.1;0;4;0;3;0;1;0
7;686;6.1;0;4;0;3;0;1;0
8;691;6.1;0;4;0;3;0;1;0
9;697;6.1;0;4;0;3;0;1;0
10;703;6.1;0;4;0;3;0;1;0
11;709;6.1;0;4;0;3;0;1;0
12;715;6.1;0;4;0;3;0;1;0
13;721;6.1;0;4;0;3;0;1;0
14;727;6.1;0;4;0;3;0;1;0
15;733;6.1;0;4;0;3;0;1;0
16;738;6.1;0;4;0;3;0;1;0
17;744;6.1;0;4;0;3;0;1;0
18;750;6.1;0;4;0;3;0;1;0
19;756;6.1;0;4;0;3;0;1;0
20;762;6.1;0;4;0;3;0;1;0
21;767;6.1;0;4;0;3;0;1;0
22;773;6.1;0;4;0;3;0;1;0
23;779;6.1;0;4;0;3;0;1;0
24;785;6.1;0;4;0;3;0;1;0
25;791;6.1;0;4;0;3;0;1;0
26;796;6.1;0;4;0;3;0;1;0
27;802;6.1;0;4;0;3;0;1;0
28;808;6.1;0;4;0;3;0;1;0
29;814;6.1;0;4;0;3;0;1;0
30;820;6.1;0;4;0;3;0;1;0
31;825;6.1;0;4;0;3;0;1;0
32;831;6.1;0;4;0;3;0;1;0
33;837;6.1;0;4;0;3;0;1;0
34;843;6.1;0;4;0;3;0;1;0
35;849;6.1;0;4;0;3;0;1;0
36;854;6.1;0;4;0;3;0;1;0
37;860;6.1;0;4;0;3;0;1;0
38;866;6.1;0;4;0;3;0;1;0
39;872;6.1;0;4;0;3;0;1;0
40;878;6.1;0;4;0;3;0;1;0
41;884;6.1;0;4;0;3;0;1;0
42;890;6.1;0;4;0;3;0;1;0
43;897;6.1;0;4;0;3;0;1;0
44;903;6.1;0;4;0;3;0;1;0
45;910;6.1;0;4;0;3;0;1;0
46;916;6.1;0;4;0;3;0;1;0
47;923;6.1;0;4;0;3;0;1;0
48;929;6.1;0;4;0;3;0;1;0
49;936;6.1;0;4;0;3;0;1;0
50;942;6.1;0;4;0;3;0;1;0
