LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;183;11.1;40;39.6;5.0;0;0;1;0
2;186;11.1;40;39.6;5.0;0;0;1;0
3;189;11.1;40;39.6;5.0;0;0;1;0
4;192;11.1;40;39.6;5.0;0;0;1;0
5;195;11.1;40;39.6;5.0;0;0;1;0
6;197;11.1;40;39.6;5.0;0;0;1;0
7;200;11.1;40;39.6;5.0;0;0;1;0
8;203;11.1;40;39.6;5.0;0;0;1;0
9;206;11.1;40;39.6;5.0;0;0;1;0
10;209;11.1;40;39.6;5.0;0;0;1;0
11;211;11.1;40;39.6;5.0;0;0;1;0
12;214;11.1;40;39.6;5.0;0;0;1;0
13;217;11.1;40;39.6;5.0;0;0;1;0
14;220;11.1;40;39.6;5.0;0;0;1;0
15;223;11.1;40;39.6;5.0;0;0;1;0
16;226;11.1;40;39.6;5.0;0;0;1;0
17;229;11.1;40;39.6;5.0;0;0;1;0
18;232;11.1;40;39.6;5.0;0;0;1;0
19;235;11.1;40;39.6;5.0;0;0;1;0
20;238;11.1;40;39.6;5.0;0;0;1;0
21;240;11.1;40;39.6;5.0;0;0;1;0
22;243;11.1;40;39.6;5.0;0;0;1;0
23;246;11.1;40;39.6;5.0;0;0;1;0
24;249;11.1;40;39.6;5.0;0;0;1;0
25;252;11.1;40;39.6;5.0;0;0;1;0
26;254;11.1;40;39.6;5.0;0;0;1;0
27;257;11.1;40;39.6;5.0;0;0;1;0
28;260;11.1;40;39.6;5.0;0;0;1;0
29;263;11.1;40;39.6;5.0;0;0;1;0
30;266;11.1;40;39.6;5.0;0;0;1;0
31;268;11.1;40;39.6;5.0;0;0;1;0
32;271;11.1;40;39.6;5.0;0;0;1;0
33;274;11.1;40;39.6;5.0;0;0;1;0
34;277;11.1;40;39.6;5.0;0;0;1;0
35;280;11.1;40;39.6;5.0;0;0;1;0
36;283;11.1;40;39.6;5.0;0;0;1;0
37;286;11.1;40;39.6;5.0;0;0;1;0
38;289;11.1;40;39.6;5.0;0;0;1;0
39;292;11.1;40;39.6;5.0;0;0;1;0
40;295;11.1;40;39.6;5.0;0;0;1;0
41;297;11.1;40;39.6;5.0;0;0;1;0
42;300;11.1;40;39.6;5.0;0;0;1;0
43;303;11.1;40;39.6;5.0;0;0;1;0
44;306;11.1;40;39.6;5.0;0;0;1;0
45;309;11.1;40;39.6;5.0;0;0;1;0
46;311;11.1;40;39.6;5.0;0;0;1;0
47;314;11.1;40;39.6;5.0;0;0;1;0
48;317;11.1;40;39.6;5.0;0;0;1;0
49;320;11.1;40;39.6;5.0;0;0;1;0
50;323;11.1;40;39.6;5.0;0;0;1;0
