LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;335;15;0;3.7;0;2;15;3;0
2;340;15;0;3.7;0;2;15;3;0
3;345;15;0;3.7;0;2;15;3;0
4;350;15;0;3.7;0;2;15;3;0
5;355;15;0;3.7;0;2;15;3;0
6;361;15;0;3.7;0;2;15;3;0
7;366;15;0;3.7;0;2;15;3;0
8;371;15;0;3.7;0;2;15;3;0
9;376;15;0;3.7;0;2;15;3;0
10;381;15;0;3.7;0;2;15;3;0
11;386;15;0;3.7;0;2;15;3;0
12;391;15;0;3.7;0;2;15;3;0
13;396;15;0;3.7;0;2;15;3;0
14;402;15;0;3.7;0;2;15;3;0
15;407;15;0;3.7;0;2;15;3;0
16;412;15;0;3.7;0;2;15;3;0
17;417;15;0;3.7;0;2;15;3;0
18;423;15;0;3.7;0;2;15;3;0
19;428;15;0;3.7;0;2;15;3;0
20;433;15;0;3.7;0;2;15;3;0
21;437;15;0;3.7;0;2;15;3;0
22;442;15;0;3.7;0;2;15;3;0
23;447;15;0;3.7;0;2;15;3;0
24;453;15;0;3.7;0;2;15;3;0
25;458;15;0;3.7;0;2;15;3;0
26;463;15;0;3.7;0;2;15;3;0
27;468;15;0;3.7;0;2;15;3;0
28;474;15;0;3.7;0;2;15;3;0
29;479;15;0;3.7;0;2;15;3;0
30;484;15;0;3.7;0;2;15;3;0
31;489;15;0;3.7;0;2;15;3;0
32;494;15;0;3.7;0;2;15;3;0
33;499;15;0;3.7;0;2;15;3;0
34;504;15;0;3.7;0;2;15;3;0
35;509;15;0;3.7;0;2;15;3;0
36;515;15;0;3.7;0;2;15;3;0
37;520;15;0;3.7;0;2;15;3;0
38;525;15;0;3.7;0;2;15;3;0
39;530;15;0;3.7;0;2;15;3;0
40;535;15;0;3.7;0;2;15;3;0
41;540;15;0;3.7;0;2;15;3;0
42;546;15;0;3.7;0;2;15;3;0
43;551;15;0;3.7;0;2;15;3;0
44;557;15;0;3.7;0;2;15;3;0
45;563;15;0;3.7;0;2;15;3;0
46;568;15;0;3.7;0;2;15;3;0
47;574;15;0;3.7;0;2;15;3;0
48;580;15;0;3.7;0;2;15;3;0
49;585;15;0;3.7;0;2;15;3;0
50;591;15;0;3.7;0;2;15;3;0
