2
LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;556;13.3;0;3.3;0;3.5;0;1;0
2;565;13.3;0;3.3;0;3.5;0;1;0
3;573;13.3;0;3.3;0;3.5;0;1;0
4;582;13.3;0;3.3;0;3.5;0;1;0
5;590;13.3;0;3.3;0;3.5;0;1;0
6;599;13.3;0;3.3;0;3.5;0;1;0
7;607;13.3;0;3.3;0;3.5;0;1;0
8;616;13.3;0;3.3;0;3.5;0;1;0
9;624;13.3;0;3.3;0;3.5;0;1;0
10;633;13.3;0;3.3;0;3.5;0;1;0
11;642;13.3;0;3.3;0;3.5;0;1;0
12;651;13.3;0;3.3;0;3.5;0;1;0
13;659;13.3;0;3.3;0;3.5;0;1;0
14;668;13.3;0;3.3;0;3.5;0;1;0
15;676;13.3;0;3.3;0;3.5;0;1;0
16;685;13.3;0;3.3;0;3.5;0;1;0
17;693;13.3;0;3.3;0;3.5;0;1;0
18;702;13.3;0;3.3;0;3.5;0;1;0
19;710;13.3;0;3.3;0;3.5;0;1;0
20;719;13.3;0;3.3;0;3.5;0;1;0
21;727;13.3;0;3.3;0;3.5;0;1;0
22;736;13.3;0;3.3;0;3.5;0;1;0
23;744;13.3;0;3.3;0;3.5;0;1;0
24;753;13.3;0;3.3;0;3.5;0;1;0
25;761;13.3;0;3.3;0;3.5;0;1;0
26;770;13.3;0;3.3;0;3.5;0;1;0
27;778;13.3;0;3.3;0;3.5;0;1;0
28;787;13.3;0;3.3;0;3.5;0;1;0
29;795;13.3;0;3.3;0;3.5;0;1;0
30;804;13.3;0;3.3;0;3.5;0;1;0
31;813;13.3;0;3.3;0;3.5;0;1;0
32;822;13.3;0;3.3;0;3.5;0;1;0
33;830;13.3;0;3.3;0;3.5;0;1;0
34;839;13.3;0;3.3;0;3.5;0;1;0
35;847;13.3;0;3.3;0;3.5;0;1;0
36;856;13.3;0;3.3;0;3.5;0;1;0
37;864;13.3;0;3.3;0;3.5;0;1;0
38;873;13.3;0;3.3;0;3.5;0;1;0
39;881;13.3;0;3.3;0;3.5;0;1;0
40;890;13.3;0;3.3;0;3.5;0;1;0
41;898;13.3;0;3.3;0;3.5;0;1;0
42;908;13.3;0;3.3;0;3.5;0;1;0
43;917;13.3;0;3.3;0;3.5;0;1;0
44;927;13.3;0;3.3;0;3.5;0;1;0
45;937;13.3;0;3.3;0;3.5;0;1;0
46;946;13.3;0;3.3;0;3.5;0;1;0
47;956;13.3;0;3.3;0;3.5;0;1;0
48;966;13.3;0;3.3;0;3.5;0;1;0
49;975;13.3;0;3.3;0;3.5;0;1;0
50;985;13.3;0;3.3;0;3.5;0;1;0
