LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;505;15.6;25;0;0;3.3;0;1;0
2;513;15.6;25;0;0;3.3;0;1;0
3;521;15.6;25;0;0;3.3;0;1;0
4;528;15.6;25;0;0;3.3;0;1;0
5;536;15.6;25;0;0;3.3;0;1;0
6;544;15.6;25;0;0;3.3;0;1;0
7;552;15.6;25;0;0;3.3;0;1;0
8;559;15.6;25;0;0;3.3;0;1;0
9;567;15.6;25;0;0;3.3;0;1;0
10;575;15.6;25;0;0;3.3;0;1;0
11;583;15.6;25;0;0;3.3;0;1;0
12;591;15.6;25;0;0;3.3;0;1;0
13;599;15.6;25;0;0;3.3;0;1;0
14;606;15.6;25;0;0;3.3;0;1;0
15;614;15.6;25;0;0;3.3;0;1;0
16;622;15.6;25;0;0;3.3;0;1;0
17;630;15.6;25;0;0;3.3;0;1;0
18;637;15.6;25;0;0;3.3;0;1;0
19;645;15.6;25;0;0;3.3;0;1;0
20;653;15.6;25;0;0;3.3;0;1;0
21;661;15.6;25;0;0;3.3;0;1;0
22;669;15.6;25;0;0;3.3;0;1;0
23;677;15.6;25;0;0;3.3;0;1;0
24;684;15.6;25;0;0;3.3;0;1;0
25;692;15.6;25;0;0;3.3;0;1;0
26;700;15.6;25;0;0;3.3;0;1;0
27;708;15.6;25;0;0;3.3;0;1;0
28;715;15.6;25;0;0;3.3;0;1;0
29;723;15.6;25;0;0;3.3;0;1;0
30;731;15.6;25;0;0;3.3;0;1;0
31;739;15.6;25;0;0;3.3;0;1;0
32;747;15.6;25;0;0;3.3;0;1;0
33;755;15.6;25;0;0;3.3;0;1;0
34;762;15.6;25;0;0;3.3;0;1;0
35;770;15.6;25;0;0;3.3;0;1;0
36;778;15.6;25;0;0;3.3;0;1;0
37;786;15.6;25;0;0;3.3;0;1;0
38;793;15.6;25;0;0;3.3;0;1;0
39;801;15.6;25;0;0;3.3;0;1;0
40;809;15.6;25;0;0;3.3;0;1;0
41;817;15.6;25;0;0;3.3;0;1;0
42;825;15.6;25;0;0;3.3;0;1;0
43;834;15.6;25;0;0;3.3;0;1;0
44;842;15.6;25;0;0;3.3;0;1;0
45;851;15.6;25;0;0;3.3;0;1;0
46;859;15.6;25;0;0;3.3;0;1;0
47;868;15.6;25;0;0;3.3;0;1;0
48;876;15.6;25;0;0;3.3;0;1;0
49;885;15.6;25;0;0;3.3;0;1;0
50;893;15.6;25;0;0;3.3;0;1;0
