LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;65;10;25;38.5;0;0;3;15;0
2;66;10;25;38.5;0;0;3;15;0
3;67;10;25;38.5;0;0;3;15;0
4;67;10;25;38.5;0;0;3;15;0
5;68;10;25;38.5;0;0;3;15;0
6;69;10;25;38.5;0;0;3;15;0
7;70;10;25;38.5;0;0;3;15;0
8;70;10;25;38.5;0;0;3;15;0
9;71;10;25;38.5;0;0;3;15;0
10;72;10;25;38.5;0;0;3;15;0
11;72;10;25;38.5;0;0;3;15;0
12;73;10;25;38.5;0;0;3;15;0
13;73;10;25;38.5;0;0;3;15;0
14;74;10;25;38.5;0;0;3;15;0
15;75;10;25;38.5;0;0;3;15;0
16;75;10;25;38.5;0;0;3;15;0
17;76;10;25;38.5;0;0;3;15;0
18;77;10;25;38.5;0;0;3;15;0
19;77;10;25;38.5;0;0;3;15;0
20;78;10;25;38.5;0;0;3;15;0
21;78;10;25;38.5;0;0;3;15;0
22;79;10;25;38.5;0;0;3;15;0
23;80;10;25;38.5;0;0;3;15;0
24;80;10;25;38.5;0;0;3;15;0
25;81;10;25;38.5;0;0;3;15;0
26;82;10;25;38.5;0;0;3;15;0
27;83;10;25;38.5;0;0;3;15;0
28;83;10;25;38.5;0;0;3;15;0
29;84;10;25;38.5;0;0;3;15;0
30;85;10;25;38.5;0;0;3;15;0
31;85;10;25;38.5;0;0;3;15;0
32;86;10;25;38.5;0;0;3;15;0
33;87;10;25;38.5;0;0;3;15;0
34;87;10;25;38.5;0;0;3;15;0
35;88;10;25;38.5;0;0;3;15;0
36;89;10;25;38.5;0;0;3;15;0
37;90;10;25;38.5;0;0;3;15;0
38;90;10;25;38.5;0;0;3;15;0
39;91;10;25;38.5;0;0;3;15;0
40;92;10;25;38.5;0;0;3;15;0
41;92;10;25;38.5;0;0;3;15;0
42;92;10;25;38.5;0;0;3;15;0
43;93;10;25;38.5;0;0;3;15;0
44;93;10;25;38.5;0;0;3;15;0
45;94;10;25;38.5;0;0;3;15;0
46;94;10;25;38.5;0;0;3;15;0
47;95;10;25;38.5;0;0;3;15;0
48;95;10;25;38.5;0;0;3;15;0
49;96;10;25;38.5;0;0;3;15;0
50;96;10;25;38.5;0;0;3;15;0
