2
LEVEL;BASE_STAT;COOL_DOWN;RANGE;PROJECTILE_SPEED;CRITICAL_HIT_CHANCE;RADIUS;SPREAD;AMOUNT_OF_PROJECTILES;DURATION
1;83;0;0;0;0;0;0;0;0
2;85;0;0;0;0;0;0;0;0
3;87;0;0;0;0;0;0;0;0
4;90;0;0;0;0;0;0;0;0
5;92;0;0;0;0;0;0;0;0
6;94;0;0;0;0;0;0;0;0
7;96;0;0;0;0;0;0;0;0
8;99;0;0;0;0;0;0;0;0
9;101;0;0;0;0;0;0;0;0
10;103;0;0;0;0;0;0;0;0
11;104;0;0;0;0;0;0;0;0
12;106;0;0;0;0;0;0;0;0
13;108;0;0;0;0;0;0;0;0
14;111;0;0;0;0;0;0;0;0
15;113;0;0;0;0;0;0;0;0
16;115;0;0;0;0;0;0;0;0
17;117;0;0;0;0;0;0;0;0
18;120;0;0;0;0;0;0;0;0
19;122;0;0;0;0;0;0;0;0
20;124;0;0;0;0;0;0;0;0
21;125;0;0;0;0;0;0;0;0
22;127;0;0;0;0;0;0;0;0
23;129;0;0;0;0;0;0;0;0
24;132;0;0;0;0;0;0;0;0
25;134;0;0;0;0;0;0;0;0
26;136;0;0;0;0;0;0;0;0
27;138;0;0;0;0;0;0;0;0
28;141;0;0;0;0;0;0;0;0
29;143;0;0;0;0;0;0;0;0
30;145;0;0;0;0;0;0;0;0
31;146;0;0;0;0;0;0;0;0
32;148;0;0;0;0;0;0;0;0
33;150;0;0;0;0;0;0;0;0
34;153;0;0;0;0;0;0;0;0
35;155;0;0;0;0;0;0;0;0
36;157;0;0;0;0;0;0;0;0
37;159;0;0;0;0;0;0;0;0
38;162;0;0;0;0;0;0;0;0
39;164;0;0;0;0;0;0;0;0
40;166;0;0;0;0;0;0;0;0
41;167;0;0;0;0;0;0;0;0
42;169;0;0;0;0;0;0;0;0
43;172;0;0;0;0;0;0;0;0
44;174;0;0;0;0;0;0;0;0
45;176;0;0;0;0;0;0;0;0
46;179;0;0;0;0;0;0;0;0
47;181;0;0;0;0;0;0;0;0
48;183;0;0;0;0;0;0;0;0
49;186;0;0;0;0;0;0;0;0
50;188;0;0;0;0;0;0;0;0
